thomas_num,thomas_name,id,icpsr,congress,year,st_name,cd,Democrat?,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,LES,LES Rank In Party,Total in Party,Benchmark,Expectations?
154,"Goodling, William",933819,10521,93,1973-74,PA,19,0,0,0,0,0,0,13,2,2,2,2,0,0,0,0,0,0.993242443,18,196,0.433795393,Exceeds Expectations
155,"Grasso, Ella",930706,13016,93,1973-74,CT,6,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0.366957039,152,244,0.510812402,Meets Expectations
156,"Gray, Kenneth",931324,3769,93,1973-74,IL,24,1,2,2,2,2,0,33,7,7,6,5,8,2,2,2,0,4.268376827,22,244,1.665719867,Exceeds Expectations
157,"Green, William",933803,10591,93,1973-74,PA,3,1,0,0,0,0,0,38,0,0,0,0,3,0,0,0,0,0.199500576,182,244,0.592039526,Below Expectations
158,"Green, Edith",933703,3775,93,1973-74,OR,3,1,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0.095098719,211,244,0.727418065,Below Expectations
159,"Griffiths, Martha",932217,3830,93,1973-74,MI,17,1,3,2,2,2,2,35,3,3,3,3,1,0,0,0,0,3.454124451,30,244,0.727418065,Exceeds Expectations
160,"Gross, H.",931503,3853,93,1973-74,IA,3,0,1,1,1,1,0,13,0,0,0,0,0,0,0,0,0,0.657679558,35,196,0.59624958,Meets Expectations
161,"Grover, James",933202,10592,93,1973-74,NY,2,0,0,0,0,0,0,13,0,0,0,0,3,1,1,1,0,0.128305703,128,196,0.406719685,Below Expectations
162,"Gubser, Charles",930510,3867,93,1973-74,CA,10,0,0,0,0,0,0,37,1,1,1,1,5,0,0,0,0,0.659426093,33,196,0.542098224,Meets Expectations
163,"Gude, Gilbert",932008,11019,93,1973-74,MD,8,0,0,0,0,0,0,83,2,2,2,2,11,1,1,1,1,1.459006906,8,196,0.352568269,Exceeds Expectations
164,"Gunter, Bill",930905,14017,93,1973-74,FL,5,1,0,0,0,0,0,47,0,0,0,0,1,0,0,0,0,0.243948892,170,244,0.483736724,Meets Expectations
165,"Guyer, Tennyson",933504,14018,93,1973-74,OH,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.07752613,160,196,0.271341175,Below Expectations
166,"Haley, James",930908,3929,93,1973-74,FL,8,1,2,2,2,1,1,16,1,1,1,0,3,0,0,0,0,1.69725728,70,244,6.021089077,Below Expectations
167,"Hamilton, Lee",931409,10732,93,1973-74,IN,9,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0.052717771,226,244,1.530341387,Below Expectations
168,"Hammerschmidt, John",930403,11020,93,1973-74,AR,3,0,1,1,1,1,1,38,0,0,0,0,1,0,0,0,0,1.133823156,13,196,0.352568269,Exceeds Expectations
169,"Hanley, James",933232,10733,93,1973-74,NY,32,1,0,0,0,0,0,38,1,1,0,0,4,1,1,1,0,0.445878685,145,244,1.530341387,Below Expectations
170,"Hanna, Richard",930534,10594,93,1973-74,CA,34,1,0,0,0,0,0,16,0,0,0,0,5,1,1,0,0,0.125328764,202,244,1.557417035,Below Expectations
171,"Hanrahan, Robert",931303,14019,93,1973-74,IL,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0.09819977,141,196,0.271341175,Below Expectations
172,"Hansen, Julia",934703,4043,93,1973-74,WA,3,1,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,2.473607063,45,244,1.584492803,Exceeds Expectations
173,"Hansen, Orval",931202,12016,93,1973-74,ID,2,0,0,0,0,0,0,44,0,0,0,0,3,0,0,0,0,0.230511039,83,196,0.325492561,Meets Expectations
174,"Harrington, Michael",932106,12040,93,1973-74,MA,6,1,0,0,0,0,0,147,0,0,0,0,4,0,0,0,0,0.763890803,115,244,0.53788811,Meets Expectations
175,"Harsha, William",933506,10525,93,1973-74,OH,6,0,0,0,0,0,0,27,1,1,1,1,2,0,0,0,0,0.604640961,39,196,0.433795393,Meets Expectations
176,"Harvey, James",932208.1,10526,93,1973-74,MI,8,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0.088896632,147,196,0.433795393,Below Expectations
177,"Hastings, James",933239,12017,93,1973-74,NY,39,0,4,3,3,3,1,53,1,1,1,1,2,0,0,0,0,2.866726875,1,196,0.325492561,Exceeds Expectations
178,"Hawkins, Augustus",930521,10595,93,1973-74,CA,21,1,3,2,2,2,1,37,0,0,0,0,0,0,0,0,0,1.728448153,69,244,1.557417035,Meets Expectations
179,"Hays, Wayne",933518,4247,93,1973-74,OH,18,1,8,7,8,8,3,15,3,4,4,3,0,0,0,0,0,7.23231411,9,244,7.013542175,Meets Expectations
180,"Hebert, F.",931801,4275,93,1973-74,LA,1,1,6,5,5,4,4,36,10,10,10,6,0,0,0,0,0,8.265420914,7,244,6.183543205,Meets Expectations
181,"Hechler, Ken",934804,4276,93,1973-74,WV,4,1,2,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0.243948892,171,244,1.611568451,Below Expectations
182,"Heckler, Margaret",932110,11021,93,1973-74,MA,10,0,0,0,0,0,0,45,0,0,0,0,5,1,1,1,1,0.330352128,60,196,0.352568269,Meets Expectations
183,"Heinz, John",933818,13050,93,1973-74,PA,18,0,0,0,0,0,0,59,0,0,0,0,2,0,0,0,0,0.307003498,63,196,0.298416883,Meets Expectations
184,"Helstoski, Henry",933009,10737,93,1973-74,NJ,9,1,1,0,0,0,0,156,0,0,0,0,42,1,1,0,0,0.897489071,104,244,1.530341387,Meets Expectations
185,"Henderson, David",933303,10527,93,1973-74,NC,3,1,0,0,0,0,0,31,2,2,2,2,4,2,2,2,1,1.241029263,84,244,1.584492803,Meets Expectations
186,"Hicks, Floyd",934706,10738,93,1973-74,WA,6,1,0,0,0,0,0,19,2,2,2,1,4,0,0,0,0,0.855437756,107,244,1.530341387,Meets Expectations
187,"Hillis, Elwood",931405,13018,93,1973-74,IN,5,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.211904764,90,196,0.298416883,Meets Expectations
188,"Hinshaw, Andrew",930539,14020,93,1973-74,CA,39,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0.032044135,183,196,0.271341175,Below Expectations
189,"Hogan, Lawrence",932005,12018,93,1973-74,MD,5,0,0,0,0,0,0,37,0,0,0,0,8,0,0,0,0,0.199500576,96,196,0.325492561,Meets Expectations
190,"Holifield, Chet",930519,4514,93,1973-74,CA,19,1,8,6,6,6,3,19,3,3,3,2,0,0,0,0,0,5.915643692,13,244,7.094769478,Meets Expectations
191,"Holt, Marjorie",932004,14021,93,1973-74,MD,4,0,0,0,0,0,0,24,0,0,0,0,5,1,1,1,1,0.221815541,85,196,0.271341175,Meets Expectations
192,"Holtzman, Elizabeth",933216,14022,93,1973-74,NY,16,1,0,0,0,0,0,30,0,0,0,0,1,1,1,0,0,0.193551764,184,244,0.483736724,Below Expectations
193,"Horton, Frank",933234,10596,93,1973-74,NY,34,0,0,0,0,0,0,31,1,1,1,1,3,0,0,0,0,0.626348317,36,196,0.406719685,Exceeds Expectations
194,"Hosmer, Craig",930532,4592,93,1973-74,CA,32,0,2,0,0,0,0,43,2,2,2,1,1,0,0,0,0,0.997052193,17,196,0.542098224,Exceeds Expectations
195,"Howard, James",933003,10739,93,1973-74,NJ,3,1,3,3,3,2,1,57,0,0,0,0,0,0,0,0,0,2.206474543,49,244,1.530341387,Meets Expectations
196,"Huber, Robert",932218,14023,93,1973-74,MI,18,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0.108536586,133,196,0.271341175,Below Expectations
197,"Hudnut, William",931411,14024,93,1973-74,IN,11,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0.073391408,161,196,0.271341175,Below Expectations
198,"Hungate, William",932509,10740,93,1973-74,MO,9,1,2,2,2,2,2,20,1,1,0,0,1,0,0,0,0,2.164510965,50,244,1.530341387,Meets Expectations
199,"Hunt, John",933001,11022,93,1973-74,NJ,1,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0.163321719,113,196,0.352568269,Below Expectations
200,"Hutchinson, Edward",932204,10597,93,1973-74,MI,4,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.072357722,163,196,0.406719685,Below Expectations
201,"Ichord, Richard",932508,10528,93,1973-74,MO,8,1,1,1,1,0,0,26,1,1,1,1,3,0,0,0,0,0.98550123,101,244,0.646190941,Exceeds Expectations
202,"Jarman, John",933605,4891,93,1973-74,OK,5,1,0,0,0,0,0,16,0,0,0,0,4,1,1,1,1,0.179434583,189,244,1.719871283,Below Expectations
203,"Johnson, Harold",930502,4957,93,1973-74,CA,2,1,5,5,5,5,3,31,1,1,0,0,3,1,1,1,1,4.433406353,19,244,1.611568451,Exceeds Expectations
204,"Johnson, Albert",933823,10598,93,1973-74,PA,23,0,1,0,0,0,0,52,0,0,0,0,2,0,0,0,0,0.281161427,70,196,0.406719685,Meets Expectations
205,"Johnson, James",930604,14025,93,1973-74,CO,4,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0.059953541,167,196,0.271341175,Below Expectations
206,"Jones, Ed",934207,12038,93,1973-74,TN,7,1,1,1,1,1,1,15,0,0,0,0,0,0,0,0,0,1.013916135,99,244,0.53788811,Exceeds Expectations
207,"Jones, Walter",933301,10788,93,1973-74,NC,1,1,0,0,0,0,0,8,2,3,1,1,0,0,0,0,0,0.783702075,114,244,1.503265619,Meets Expectations
208,"Jones, James",933601,14026,93,1973-74,OK,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0.063054584,220,244,0.483736724,Below Expectations
209,"Jones, Robert",930105,5058,93,1973-74,AL,5,1,1,1,1,1,0,9,0,0,0,0,2,1,1,1,0,0.697088599,122,244,1.774022698,Below Expectations
210,"Jordan, Barbara",934318,14027,93,1973-74,TX,18,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0.09406504,212,244,0.483736724,Below Expectations
211,"Karth, Joseph",932304,5098,93,1973-74,MN,4,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0.180894315,188,244,0.673266649,Below Expectations
212,"Kastenmeier, Robert",934902,5101,93,1973-74,WI,2,1,1,1,1,1,0,60,3,3,3,3,3,0,0,0,0,2.292775631,48,244,1.611568451,Meets Expectations
213,"Kazen, Abraham",934323,11023,93,1973-74,TX,23,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0.042380951,232,244,0.564963818,Below Expectations
214,"Keating, William",933501.1,13019,93,1973-74,OH,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.186062723,102,196,0.298416883,Meets Expectations
215,"Kemp, Jack",933238,13020,93,1973-74,NY,38,0,1,1,1,1,1,86,0,0,0,0,5,2,2,1,1,1.516112685,7,196,0.298416883,Exceeds Expectations
216,"Ketchum, William",930536,14028,93,1973-74,CA,36,0,0,0,0,0,0,29,0,0,0,0,4,0,0,0,0,0.154018581,118,196,0.271341175,Meets Expectations
217,"King, Carleton",933229,10530,93,1973-74,NY,29,0,1,0,0,0,0,32,0,0,0,0,2,0,0,0,0,0.177793264,105,196,0.433795393,Below Expectations
218,"Kluczynski, John",931305,5326,93,1973-74,IL,5,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.025842045,236,244,1.719871283,Below Expectations
219,"Koch, Edward",933218,12019,93,1973-74,NY,18,1,0,0,0,0,0,205,2,2,2,1,7,0,0,0,0,1.819862843,65,244,0.53788811,Exceeds Expectations
220,"Kuykendall, Dan",934208,11025,93,1973-74,TN,8,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0.088896632,148,196,0.352568269,Below Expectations
221,"Kyros, Peter",931901,11027,93,1973-74,ME,1,1,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0.273925662,164,244,0.564963818,Below Expectations
222,"Lagomarsino, Robert",930513.2,14071,93,1973-74,CA,13,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0.037212543,180,196,0.271341175,Below Expectations
223,"Landgrebe, Earl",931402,12020,93,1973-74,IN,2,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.165389076,112,196,0.325492561,Meets Expectations
224,"Landrum, Phil",931009,5436,93,1973-74,GA,9,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.046515681,229,244,0.754493773,Below Expectations
225,"Latta, Delbert",933505,5495,93,1973-74,OH,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.082694538,155,196,0.4608711,Below Expectations
226,"Leggett, Robert",930504,10599,93,1973-74,CA,4,1,0,0,0,0,0,38,1,1,1,0,5,1,1,1,0,0.549660027,139,244,1.557417035,Below Expectations
227,"Lehman, William",930913,14029,93,1973-74,FL,13,1,0,0,0,0,0,67,0,0,0,0,5,0,0,0,0,0.351451814,154,244,0.483736724,Meets Expectations
228,"Lent, Norman",933204,13021,93,1973-74,NY,4,0,0,0,0,0,0,37,0,0,0,0,5,0,0,0,0,0.19639954,99,196,0.298416883,Meets Expectations
229,"Litton, Jerry",932506,14030,93,1973-74,MO,6,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0.341114968,155,244,0.483736724,Meets Expectations
230,"Long, Gillis",931808,10602,93,1973-74,LA,8,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.020673634,237,244,0.483736724,Below Expectations
231,"Long, Clarence",932002,10601,93,1973-74,MD,2,1,0,0,0,0,0,33,0,0,0,0,2,1,1,0,0,0.210090667,181,244,0.619115233,Below Expectations
232,"Lott, Trent",932405,14031,93,1973-74,MS,5,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0.037212543,179,196,0.271341175,Below Expectations
233,"Lujan, Manuel",933101,12022,93,1973-74,NM,1,0,0,0,0,0,0,61,2,2,2,1,10,0,0,0,0,1.078713059,15,196,0.325492561,Exceeds Expectations
234,"Luken, Thomas",933501.2,14070,93,1973-74,OH,1,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.15505226,194,244,0.483736724,Below Expectations
235,"Macdonald, Torbert",932107,5873,93,1973-74,MA,7,1,6,6,6,6,1,27,1,1,1,0,0,0,0,0,0,4.318464756,20,244,1.665719867,Exceeds Expectations
236,"Madden, Ray",931401,5900,93,1973-74,IN,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.59565866,131,244,6.156467438,Below Expectations
237,"Madigan, Edward",931321,14033,93,1973-74,IL,21,0,0,0,0,0,0,11,0,0,0,0,2,1,1,1,1,0.15152517,120,196,0.271341175,Meets Expectations
238,"Mahon, George",934319,5924,93,1973-74,TX,19,1,10,9,9,9,8,3,0,0,0,0,0,0,0,0,0,8.107452393,8,244,7.203072071,Meets Expectations
239,"Mailliard, William",930506.1,5929,93,1973-74,CA,6,0,0,0,0,0,0,13,0,0,0,0,8,2,2,2,1,0.226079419,84,196,0.542098224,Below Expectations
240,"Mallary, Richard",934501,13052,93,1973-74,VT,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.046515681,174,196,0.271341175,Below Expectations
241,"Mann, James",934004,12023,93,1973-74,SC,4,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0.016538909,239,244,0.53788811,Below Expectations
242,"Maraziti, Joseph",933013,14034,93,1973-74,NJ,13,0,0,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0.374192804,55,196,0.271341175,Meets Expectations
243,"Martin, David",932703,10534,93,1973-74,NE,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.041347269,177,196,0.433795393,Below Expectations
244,"Martin, James",933309,14035,93,1973-74,NC,9,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0.037212543,181,196,0.271341175,Below Expectations
245,"Mathias, Robert",930518,11031,93,1973-74,CA,18,0,0,0,0,0,0,17,1,1,1,0,4,2,2,2,2,0.567285001,41,196,1.29087007,Below Expectations
246,"Mathis, Dawson",931002,13023,93,1973-74,GA,2,1,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0.27909407,162,244,0.510812402,Meets Expectations
247,"Matsunaga, Spark",931101,10605,93,1973-74,HI,1,1,2,0,0,0,0,130,3,3,3,2,4,2,2,2,1,2.063452005,55,244,0.619115233,Exceeds Expectations
248,"Mayne, Wiley",931506,11032,93,1973-74,IA,6,0,1,0,0,0,0,31,1,1,0,0,1,0,0,0,0,0.358920246,57,196,0.352568269,Meets Expectations
249,"Mazzoli, Romano",931703,13024,93,1973-74,KY,3,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0.063054584,219,244,1.449114203,Below Expectations
250,"McClory, Robert",931313,10606,93,1973-74,IL,13,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0.080627181,156,196,0.406719685,Below Expectations
251,"McCloskey, Paul",930517,11063,93,1973-74,CA,17,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0.043414634,175,196,0.352568269,Below Expectations
252,"McCollister, John",932702,13025,93,1973-74,NE,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0.033077817,182,196,0.298416883,Below Expectations
253,"McCormack, Mike",934704,13026,93,1973-74,WA,4,1,5,3,3,2,2,53,0,0,0,0,0,0,0,0,0,2.552374125,43,244,1.449114203,Exceeds Expectations
254,"McDade, Joseph",933810,10607,93,1973-74,PA,10,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0.263588846,74,196,0.406719685,Meets Expectations
255,"McEwen, Robert",933230,10749,93,1973-74,NY,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.031010453,186,196,0.379643977,Below Expectations
256,"McFall, John",930515,6240,93,1973-74,CA,15,1,2,2,2,2,2,35,1,1,1,1,5,1,1,1,1,2.614474535,40,244,1.638644218,Exceeds Expectations
257,"McKay, K.",934401,13027,93,1973-74,UT,1,1,0,0,0,0,0,10,1,1,1,1,2,0,0,0,0,0.516778052,140,244,0.510812402,Meets Expectations
258,"McKinney, Stewart",930704,13029,93,1973-74,CT,4,0,0,0,0,0,0,44,0,0,0,0,6,0,0,0,0,0.233612075,81,196,0.298416883,Meets Expectations
259,"McSpadden, Clem",933602,14032,93,1973-74,OK,2,1,0,0,0,0,0,22,2,2,1,0,5,0,0,0,0,0.596279204,130,244,0.483736724,Meets Expectations
260,"Meeds, Lloyd",934702,10756,93,1973-74,WA,2,1,2,2,2,2,1,55,5,5,4,1,3,1,1,1,1,3.427434921,32,244,1.530341387,Exceeds Expectations
261,"Melcher, John",932602,12039,93,1973-74,MT,2,1,2,2,2,2,0,68,2,2,2,2,1,0,0,0,0,2.459519148,46,244,1.476189971,Exceeds Expectations
262,"Metcalfe, Ralph",931301,13030,93,1973-74,IL,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0.09819977,209,244,0.510812402,Below Expectations
263,"Mezvinsky, Edward",931501,14036,93,1973-74,IA,1,1,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0.095098719,210,244,0.483736724,Below Expectations
264,"Michel, Robert",931318,6455,93,1973-74,IL,18,0,0,0,0,0,0,28,0,0,0,0,3,2,2,2,2,0.333027124,59,196,0.487946808,Meets Expectations
265,"Milford, Dale",934324,14037,93,1973-74,TX,24,1,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0.054785132,225,244,0.483736724,Below Expectations
266,"Miller, Clarence",933510,11034,93,1973-74,OH,10,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.134378627,127,196,0.352568269,Below Expectations
267,"Mills, Wilbur",930402,6532,93,1973-74,AR,2,1,12,9,9,7,6,53,3,3,3,3,3,1,1,1,1,8.76854229,6,244,6.210618973,Meets Expectations
268,"Mills, William",932001.1,13049,93,1973-74,MD,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.051684089,171,196,0.298416883,Below Expectations
269,"Minish, Joseph",933011,10609,93,1973-74,NJ,11,1,1,1,1,1,0,46,0,0,0,0,0,0,0,0,0,0.828237057,109,244,1.557417035,Meets Expectations
270,"Mink, Patsy",931102,10757,93,1973-74,HI,2,1,1,1,1,1,0,71,1,1,1,1,33,1,1,1,1,1.547190666,74,244,1.530341387,Meets Expectations
271,"Minshall, William",933523,6548,93,1973-74,OH,23,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0.161254361,115,196,0.515022516,Below Expectations
272,"Mitchell, Donald",933231,14038,93,1973-74,NY,31,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.07752613,159,196,0.271341175,Below Expectations
273,"Mitchell, Parren",932007,13031,93,1973-74,MD,7,1,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0.091997676,214,244,0.510812402,Below Expectations
274,"Mizell, Wilmer",933305,12026,93,1973-74,NC,5,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0.104401857,138,196,0.325492561,Below Expectations
275,"Moakley, John",932109,14039,93,1973-74,MA,9,0,0,0,0,0,0,140,0,0,0,0,2,0,0,0,0,0.725644588,29,196,0.271341175,Exceeds Expectations
276,"Mollohan, Robert",934801,6584,93,1973-74,WV,1,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0.09406504,213,244,0.53788811,Below Expectations
277,"Montgomery, G.",932403,11035,93,1973-74,MS,3,1,1,1,1,1,1,18,0,0,0,0,1,1,1,1,0,1.08847034,96,244,1.503265619,Meets Expectations
278,"Moorhead, Carlos",930520,14040,93,1973-74,CA,20,0,0,0,0,0,0,6,0,0,0,0,2,1,1,1,0,0.09109316,144,196,0.271341175,Below Expectations
279,"Moorhead, William",933814,6661,93,1973-74,PA,14,1,3,3,3,2,1,24,0,0,0,0,3,0,1,1,1,2.112557411,51,244,1.611568451,Meets Expectations
280,"Morgan, Thomas",933822,6685,93,1973-74,PA,22,1,7,7,7,7,4,17,1,1,1,1,0,0,0,0,0,6.067920208,11,244,6.129392147,Meets Expectations
281,"Mosher, Charles",933513,10539,93,1973-74,OH,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0.067189313,165,196,0.433795393,Below Expectations
282,"Moss, John",930503,6756,93,1973-74,CA,3,1,7,5,5,4,0,33,1,1,1,0,2,0,0,0,0,3.230331182,33,244,1.692795634,Exceeds Expectations
283,"Murphy, Morgan",931302,13032,93,1973-74,IL,2,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0.05788618,222,244,0.510812402,Below Expectations
284,"Murphy, John",933217,10611,93,1973-74,NY,17,1,1,1,1,1,1,91,2,2,2,0,7,0,0,0,0,1.994104385,57,244,1.557417035,Meets Expectations
285,"Murtha, John",933812.2,14072,93,1973-74,PA,12,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.07752613,217,244,0.483736724,Below Expectations
286,"Myers, John",931407,11036,93,1973-74,IN,7,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0.049616724,172,196,0.352568269,Below Expectations
287,"Natcher, William",931702,6845,93,1973-74,KY,2,1,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,1.893453598,63,244,1.692795634,Meets Expectations
288,"Nedzi, Lucien",932214,10540,93,1973-74,MI,14,1,0,0,0,0,0,16,3,3,2,2,2,0,0,0,0,1.198144078,89,244,1.584492803,Meets Expectations
289,"Nelsen, Ancher",932302,6860,93,1973-74,MN,2,0,1,0,0,0,0,37,1,1,1,0,2,1,1,1,1,0.58631736,40,196,0.4608711,Meets Expectations
290,"Nichols, Bill",930103,11037,93,1973-74,AL,3,1,0,0,0,0,0,19,1,1,1,0,1,0,0,0,0,0.389310151,151,244,0.564963818,Meets Expectations
291,"Nix, Robert",933802,6936,93,1973-74,PA,2,1,1,0,0,0,0,49,0,0,0,0,3,0,0,0,0,0.266689897,165,244,1.611568451,Below Expectations
292,"O'Brien, George",931317,14041,93,1973-74,IL,17,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0.207770035,94,196,0.271341175,Meets Expectations
293,"O'Hara, James",932212,7043,93,1973-74,MI,12,1,1,0,0,0,0,39,3,3,2,1,0,0,0,0,0,1.152337074,93,244,1.611568451,Meets Expectations
294,"O'Neill, Thomas",932108,7081,93,1973-74,MA,8,1,0,0,0,0,0,18,1,1,0,0,2,0,0,0,0,0.282427788,161,244,0.754493773,Below Expectations
295,"Obey, David",934907,12036,93,1973-74,WI,7,1,0,0,0,0,0,44,1,1,1,1,2,1,1,1,1,0.785109222,113,244,0.53788811,Meets Expectations
296,"Owens, Wayne",934402,14042,93,1973-74,UT,2,1,2,1,1,1,1,51,0,0,0,0,1,0,0,0,0,1.211349368,88,244,0.483736724,Exceeds Expectations
297,"Parris, Stanford",934608,14043,93,1973-74,VA,8,0,1,0,0,0,0,38,0,0,0,0,3,0,0,0,0,0.209837392,92,196,0.271341175,Meets Expectations
298,"Passman, Otto",931805,7228,93,1973-74,LA,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.941558361,102,244,1.774022698,Meets Expectations
299,"Patman, Wright",934301,7232,93,1973-74,TX,1,1,11,9,9,9,1,65,0,0,0,0,1,0,0,0,0,6.017965794,12,244,7.284299374,Meets Expectations
300,"Patten, Edward",933015,10613,93,1973-74,NJ,15,1,0,0,0,0,0,63,0,0,0,0,6,0,0,0,0,0.331811845,158,244,0.619115233,Meets Expectations
301,"Pepper, Claude",930914,7333,93,1973-74,FL,14,1,0,0,0,0,0,105,0,0,0,0,7,1,1,1,0,0.607934058,128,244,0.619115233,Meets Expectations
302,"Perkins, Carl",931707,7343,93,1973-74,KY,7,1,7,6,6,6,5,86,0,1,1,1,0,0,0,0,0,6.094956875,10,244,7.013542175,Meets Expectations
303,"Pettis, Jerry",930533,11038,93,1973-74,CA,33,0,0,0,0,0,0,46,1,1,1,1,7,1,1,1,0,0.76602447,28,196,0.352568269,Exceeds Expectations
304,"Peyser, Peter",933223,93033,93,1973-74,NY,23,0,0,0,0,0,0,85,0,0,0,0,8,0,0,0,0,0.447584212,48,196,0.298416883,Meets Expectations
305,"Pickle, J.",934310,10614,93,1973-74,TX,10,1,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0.237746805,173,244,0.619115233,Below Expectations
306,"Pike, Otis",933201,10545,93,1973-74,NY,1,1,2,2,2,2,1,7,0,0,0,0,1,0,0,0,0,1.564092755,73,244,1.584492803,Meets Expectations
307,"Poage, W.",934311,7498,93,1973-74,TX,11,1,7,6,6,5,1,3,1,1,1,0,3,3,3,3,2,4.24559164,23,244,7.17599678,Meets Expectations
308,"Podell, Bertram",933213,11064,93,1973-74,NY,13,1,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,0.291498244,160,244,0.53788811,Meets Expectations
309,"Powell, Walter",933508,13034,93,1973-74,OH,8,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0113705,193,196,0.298416883,Below Expectations
310,"Preyer, Richardson",933306,12027,93,1973-74,NC,6,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.056852497,223,244,0.53788811,Below Expectations
311,"Price, Melvin",931323,7610,93,1973-74,IL,23,1,6,0,6,6,1,89,0,2,2,0,3,0,1,1,1,3.671004772,27,244,7.06769371,Meets Expectations
312,"Price, Robert",934313,11062,93,1973-74,TX,13,0,1,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0.202601627,95,196,0.352568269,Meets Expectations
313,"Pritchard, Joel",934701,14044,93,1973-74,WA,1,0,0,0,0,0,0,14,0,0,0,0,1,1,1,1,1,0.165996715,111,196,0.271341175,Meets Expectations
314,"Quie, Albert",932301,7671,93,1973-74,MN,1,0,2,1,1,1,1,34,0,0,0,0,1,0,0,0,0,1.1234864,14,196,0.4608711,Exceeds Expectations
